epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,1867.171875,0.0,258.6329650878906,0.0,0,0,0,0,0,1,1,1,1,1,0,0,False,211.43384,125.22192,428.92792,62.14297,202.4029,0.0009000000427477062,19.450197,5.576154,-5.2472525,6.3017497,4.9,7.058837890625,8.0
1,193.8111572265625,0.0,141.6326446533203,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,46.71739,39.20881,106.3229,5.6706614,30.951656,0.0008100000384729356,18.084036,6.74031,3.7224863,4.725664,5.0,7.058837890625,8.0
2,89.1093978881836,0.0,48.22465515136719,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,37.59984,34.542473,105.08811,5.0028405,23.732128,0.0007290000503417104,19.374716,8.617192,-3.844965,4.502146,4.9,7.058837890625,8.0
3,23.024877548217773,0.0,7.376909255981445,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,23.406214,18.984726,58.13316,2.501061,20.477297,0.0006561000715009868,14.695335,10.340863,0.25047287,1.5134815,4.9,7.058837890625,8.0
4,2.641110897064209,0.0,0.6264654397964478,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,8.298085,6.768516,21.030983,0.885213,6.7032022,0.0005904900433961303,17.277746,11.453453,0.18114114,0.3536805,4.9,7.058837890625,8.0
5,0.21759289503097534,0.0,0.12899640202522278,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,1.9542075,1.6794103,5.3067636,0.23653571,1.4983306,0.0005314410547725857,12.770053,10.3771715,0.033062976,0.07985949,4.9,7.123046875,8.0
6,0.07039345800876617,0.0,0.08881601691246033,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,0.47486177,0.47413656,1.4796374,0.05934558,0.33880597,0.00047829695977270604,20.792028,11.910454,0.032305688,0.051077094,4.8,7.140380859375,8.0
7,0.05395159870386124,0.0,0.0739758089184761,0.0,0,0,1,0,0,0,1,1,1,1,0,0,False,0.22564077,0.3714237,1.0538018,0.022684308,0.07466331,0.0004304672533180565,20.479513,9.451774,0.023435423,0.038931552,4.8,7.140380859375,8.0
8,0.045783452689647675,0.0,0.06266617029905319,0.0,0,0,0,0,0,0,1,1,1,1,0,0,False,0.19124733,0.3448098,0.9612323,0.01816272,0.03730371,0.00038742052274756136,18.71685,10.2856455,0.037328143,0.046610985,5.0,7.140380859375,8.0
9,0.03717326372861862,0.0,0.052752505987882614,0.0,0,0,0,0,0,0,1,1,1,1,0,0,False,0.16726887,0.30103713,0.8395805,0.014419128,0.038993098,0.0003486784757114947,18.119955,10.403157,0.015862497,0.035173964,5.0,7.140380859375,8.0
