epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.8355463743209839,-0.8257493591308593,0.906463623046875,-0.15889152526855477,0,1,0,0,0,0,1,1,1,1,0,0,False,0.0444702,0.019884927,0.0726885,0.013888889,0.04426077,0.0044999998994171625,-0.12795067,0.23748899,-0.017732728,0.0075257933,3.9,452.09375,7.4
1,0.8246570825576782,-0.5025157165527343,0.9117375016212463,-0.18493019104003916,0,1,1,0,0,0,1,1,1,1,0,0,False,0.054231994,0.03528479,0.09525409,0.0046296325,0.049309496,0.004049999825656414,-0.05071271,0.26335382,-0.0013383682,0.003386166,3.3,452.09375,7.4
2,0.7964532375335693,-1.3582258605957032,0.9124494194984436,-0.1606578826904297,0,1,1,0,0,0,1,1,1,1,0,0,False,0.060586877,0.067529514,0.19108362,0.007911474,0.021958418,0.0036449996754527093,-0.02567866,0.2771578,0.030747538,0.009550976,2.4,452.09375,7.4
3,0.8097594380378723,-1.1554953002929689,0.9065312743186951,-0.15147232055664062,0,1,1,0,0,0,1,1,1,1,0,0,False,0.09248261,0.06576955,0.22051749,0.035788845,0.06549993,0.0032804996240884065,-0.04165155,0.28992587,-0.01725552,0.005492327,3.2,452.09375,7.4
4,0.8074378967285156,-1.3513873291015623,0.9086143970489502,-0.172607421875,0,1,0,0,0,0,1,1,1,1,0,0,False,0.058003306,0.032043282,0.09470519,0.016203701,0.056474563,0.0029524497454985975,-0.05850048,0.30266285,-0.017298287,0.0057723382,3.1,452.09375,7.4
5,0.7810949683189392,-1.626221008300781,0.9079415798187256,-0.16615180969238286,0,1,1,0,0,0,1,1,1,1,0,0,False,0.038847815,0.03216664,0.10011516,0.009112571,0.033564813,0.00265720474999398,-0.066577405,0.29825607,-0.01733093,0.005921307,3.9,452.09375,7.4
6,0.7791045904159546,-1.4694491577148439,0.9066342115402222,-0.1544442749023438,0,1,0,0,0,0,1,1,1,1,0,0,False,0.05159078,0.039400395,0.12564531,0.013263067,0.04398148,0.002391484379768372,-0.070286624,0.29107225,-0.007823557,0.005213955,3.2,452.09375,7.4
7,0.8041437268257141,-1.64452880859375,0.9110891819000244,-0.17915725708007812,0,1,1,0,0,0,1,1,1,1,0,0,False,0.0865467,0.0664462,0.2101248,0.027731517,0.059207443,0.0021523358998820187,-0.07167956,0.29310757,0.022230374,0.009894501,2.4,452.09375,7.4
8,0.7673367857933044,-2.097875671386719,0.9153692126274109,-0.20227821350097663,0,1,1,0,0,0,1,1,1,1,0,0,False,0.12208823,0.081656426,0.2784128,0.056712963,0.09509992,0.0019371022470295429,-0.07334444,0.3030248,-0.017643983,0.007836504,2.6,452.09375,7.4
9,0.7784014344215393,-2.278275451660156,0.9193328022956848,-0.20951675415039062,0,1,1,0,0,0,1,1,1,1,0,0,False,0.123557985,0.09854114,0.30386016,0.03807719,0.06187,0.0017433920642361046,-0.070614025,0.33312875,-0.00819559,0.004471429,2.4,452.09375,7.4
