epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.24831026792526245,-76.976376953125,0.2247035801410675,-0.6819058227539063,0,1,0,1,0,0,1,1,1,1,0,0,False,0.050055303,0.0869411,0.25265136,0.0029493098,0.0055862227,0.0009000000427477062,0.17111437,0.23586783,-0.0068326527,0.006906091,6.8,46.745361328125,10.3
1,0.2007502168416977,-81.625703125,0.18500857055187225,-0.6168457031250001,0,1,1,1,0,0,1,1,1,1,0,0,False,0.045847,0.07443192,0.21399526,0.0042470847,0.0073592803,0.0008100000384729356,0.19648139,0.21821988,-0.005987554,0.0067998976,5.3,47.1953125,10.3
2,0.16732043027877808,-101.606650390625,0.15857355296611786,-0.8313685607910157,0,1,1,1,0,0,1,1,1,1,0,0,False,0.03776383,0.0666382,0.18277484,0.0020934248,0.0037912647,0.0007290000503417104,0.25116917,0.25069726,-0.0028340188,0.008544636,5.3,47.1953125,10.3
3,0.14538636803627014,-103.154140625,0.13976967334747314,-0.8752235412597655,0,1,1,1,0,0,1,1,1,1,0,0,False,0.03324645,0.058610693,0.1577444,0.0017613102,0.0031207502,0.0006561000715009868,0.27502868,0.25204846,-0.002721861,0.006752927,5.3,47.1953125,10.3
4,0.12816013395786285,-106.720986328125,0.12609753012657166,-0.7925323486328124,0,1,1,1,0,0,1,1,1,1,0,0,False,0.02850937,0.052113872,0.13593368,0.00079925574,0.0018417722,0.0005904900433961303,0.27091193,0.22838575,-0.0025615122,0.0057348222,5.2,47.1953125,10.3
5,0.11691605299711227,-100.150458984375,0.11786603927612305,-1.057281188964844,0,1,1,1,1,0,1,1,1,1,0,0,False,0.025134554,0.045348074,0.1168182,0.0010702629,0.0018434941,0.0005314410547725857,0.31705108,0.25426432,-0.0004691043,0.006614116,5.2,47.1953125,10.3
6,0.10800132155418396,-110.5707421875,0.1094183623790741,-0.9892463684082031,0,1,0,1,0,0,1,1,1,1,0,0,False,0.022211011,0.040715866,0.10445101,0.00063283375,0.0014572546,0.00047829695977270604,0.31302136,0.23519582,-0.0014422613,0.0042955275,6.2,47.1953125,10.3
7,0.10127785056829453,-107.737177734375,0.1047578901052475,-1.111212158203125,0,1,0,1,1,0,1,1,1,1,0,0,False,0.021070978,0.034513045,0.09185536,0.0018680986,0.0034703747,0.0004304672533180565,0.32503745,0.23471557,-0.00061036006,0.0040885606,5.5,47.1953125,10.2
8,0.09778425842523575,-107.98291015625,0.10268552601337433,-0.9630718994140626,0,1,0,1,0,0,1,1,1,1,0,0,False,0.021603629,0.030394396,0.08373603,0.0027256208,0.005710833,0.00038742052274756136,0.29831606,0.20449647,-0.0021611885,0.004826469,5.2,47.1953125,10.3
9,0.09382850676774979,-108.727763671875,0.09847713261842728,-1.1303364562988283,0,1,0,1,0,0,1,1,1,1,0,0,False,0.018537614,0.027415572,0.074888274,0.0015497206,0.0037118439,0.0003486784757114947,0.32489043,0.22146213,0.00013371967,0.004769926,5.2,47.1953125,10.3
10,0.09073524177074432,-101.884169921875,0.0976119413971901,-1.059571075439453,0,1,0,1,0,0,1,1,1,1,0,0,False,0.015620518,0.025062647,0.068153165,0.0012438555,0.0027607367,0.00031381062290165574,0.29835075,0.18971822,-0.002640531,0.0043034665,5.3,47.1953125,10.3
11,0.08924160152673721,-105.89623046875,0.09501439332962036,-1.150504150390625,0,1,0,1,0,0,1,1,1,1,0,0,False,0.015177215,0.023064468,0.063706234,0.0014003221,0.0032408866,0.0002824295632308349,0.31505203,0.20307814,-0.001290272,0.002897764,5.3,47.1953125,10.3
12,0.08696633577346802,-108.974072265625,0.09446919709444046,-1.1948869323730467,0,1,0,1,1,0,1,1,1,1,0,0,False,0.012993303,0.021431543,0.058371775,0.00076971645,0.0018612619,0.00025418660952709616,0.33788905,0.21923468,-0.0011729184,0.003409271,5.9,47.1953125,10.3
13,0.08555568009614944,-105.732529296875,0.09306596219539642,-1.2971905517578124,0,1,0,1,1,0,1,1,1,1,0,0,False,0.011256232,0.019950027,0.053787142,0.00043805115,0.0009681011,0.00022876793809700757,0.33803195,0.21470648,-4.2505468e-05,0.0039928514,5.9,47.1953125,10.2
14,0.08509422093629837,-103.68642578125,0.0935041606426239,-1.1465040588378907,0,1,0,1,1,0,1,1,1,1,0,0,False,0.011982074,0.0185462,0.05141818,0.0013189972,0.0025334167,0.00020589114428730683,0.3149583,0.20054501,-0.0017794179,0.003436564,5.8,47.1953125,10.3
15,0.0834512934088707,-106.80296875,0.09338285028934479,-1.1773486328125,0,1,0,1,0,0,1,1,1,1,0,0,False,0.010977041,0.015884314,0.04465023,0.0014365119,0.0026024983,0.00018530203378759326,0.3240162,0.19926378,-0.0009462234,0.003704659,5.2,47.1953125,10.3
16,0.08272303640842438,-102.360205078125,0.09168462455272675,-1.3088565063476563,0,1,0,1,0,0,1,1,1,1,0,0,False,0.010025354,0.015735773,0.043299384,0.0008680185,0.0017573977,0.00016677183302817866,0.3431967,0.21499945,-0.00029417794,0.0012773251,5.3,47.1953125,10.3
17,0.08257370442152023,-109.02125,0.09156551957130432,-1.2570533752441406,0,1,0,1,1,0,1,1,1,1,0,0,False,0.009767418,0.013144201,0.0376553,0.0016441485,0.0029571063,0.00015009464841568844,0.3307138,0.20452447,-0.0015226956,0.0025764187,5.3,47.1953125,10.3
18,0.08182541280984879,-105.289296875,0.09161538630723953,-1.3325852966308593,0,1,0,1,1,0,1,1,1,1,0,0,False,0.010591672,0.0117939,0.035122104,0.0023298818,0.0044662207,0.0001350851875031367,0.34857747,0.22007385,-5.242622e-05,0.0017134242,5.6,47.1953125,10.3
19,0.08145157992839813,-109.978525390625,0.09102942049503326,-1.3685197448730468,0,1,0,1,1,0,1,1,1,1,0,0,False,0.00908353,0.012684021,0.03589465,0.001250967,0.0023216044,0.00012157666351413355,0.3431881,0.21781285,-0.00022826288,0.0023887022,6.2,47.1953125,10.2
20,0.08217424899339676,-104.5731640625,0.09108734875917435,-1.4051963806152346,0,1,0,1,1,0,1,1,1,1,0,0,False,0.009543978,0.011936391,0.033782385,0.0013201062,0.0029651606,0.00010941899454337544,0.34936324,0.21579207,0.0001050328,0.002095854,4.9,47.1953125,10.3
21,0.08170242607593536,-107.863583984375,0.0907977968454361,-1.370993347167969,0,1,0,1,0,0,1,1,1,1,0,0,False,0.009014437,0.01191879,0.03408906,0.001408426,0.00265039,9.847709443420172e-05,0.3454795,0.21585959,0.0004500209,0.0023060748,5.3,47.1953125,10.3
22,0.08099210262298584,-106.8033203125,0.09061861038208008,-1.3786880493164064,0,1,0,1,0,0,1,1,1,1,0,0,False,0.008013412,0.011513133,0.032585777,0.0010393917,0.00205028,8.862938630045391e-05,0.34543175,0.2088316,0.0005355238,0.0030107624,5.3,47.1953125,10.3
23,0.08145853132009506,-106.95685546875,0.09057607501745224,-1.3580455017089843,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0075879856,0.01156817,0.032231245,0.0007432864,0.0015241513,7.976644701557234e-05,0.3371485,0.20402503,-0.00054244197,0.0019348317,5.2,47.1953125,10.3
24,0.08109726011753082,-105.8005859375,0.09051638841629028,-1.3681736755371094,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0071624415,0.011424306,0.03149177,0.0005623523,0.0011371279,7.178980231401511e-05,0.3478606,0.20920523,-9.404072e-05,0.0022227324,5.3,47.1953125,10.3
25,0.08000390976667404,-107.812568359375,0.09070052951574326,-1.337635192871094,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0065847374,0.010129537,0.028156139,0.00060975156,0.0012624005,6.461082011810504e-05,0.3386984,0.20282999,-0.00068436726,0.0028107457,6.6,47.1953125,10.3
26,0.0800030529499054,-106.7628125,0.09062021225690842,-1.3378479003906252,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0067929374,0.008740162,0.024839902,0.0009730361,0.0020595542,5.8149741380475466e-05,0.33400187,0.20198165,4.02159e-05,0.0016567322,4.9,47.1953125,10.3
27,0.08082972466945648,-105.109736328125,0.09049621969461441,-1.3768569946289064,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0072970884,0.010421866,0.029358467,0.00087136065,0.0016863402,5.233476658759173e-05,0.3454174,0.21496405,-0.00018453944,0.0016550673,5.2,47.1953125,10.3
28,0.08048737049102783,-104.676669921875,0.09043041616678238,-1.372886199951172,0,1,0,1,0,0,1,1,1,1,0,0,False,0.010406599,0.0093669295,0.029082706,0.0029357022,0.0055401437,4.7101289601414466e-05,0.34421363,0.20831317,-0.0003085986,0.0015849493,5.4,47.1953125,10.3
29,0.07995469123125076,-106.684658203125,0.09056913107633591,-1.3455718994140624,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0067905425,0.008749005,0.024748633,0.0008968921,0.0020334986,4.239116096869111e-05,0.34165934,0.20091482,-5.7423546e-05,0.0017926078,5.9,47.1953125,10.3
30,0.07989952713251114,-105.039404296875,0.09065361320972443,-1.3744773864746094,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0062023,0.008878463,0.024823349,0.0007130751,0.001370349,3.815204618149437e-05,0.34256566,0.20575017,-0.00025001954,0.0014501018,5.3,47.1953125,10.3
31,0.07947634905576706,-105.616279296875,0.09068965166807175,-1.3421141052246095,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0065838704,0.008086057,0.023475016,0.0013241698,0.0023127578,3.4336842873017304e-05,0.33991075,0.2110052,-0.0005217111,0.0025974263,6.3,47.1953125,10.3
32,0.08028140664100647,-105.178408203125,0.09045253694057465,-1.3989962768554687,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0074529247,0.008112014,0.022786325,0.0013026972,0.003010936,3.0903160222806036e-05,0.3511288,0.21404518,-0.00012373553,0.0019472328,5.2,47.1953125,10.3
33,0.079923614859581,-106.7953125,0.0903787836432457,-1.3890846252441404,0,1,0,1,1,0,1,1,1,1,0,0,False,0.006320386,0.008666957,0.024609964,0.0008310234,0.0016278184,2.7812844200525434e-05,0.33865288,0.20369917,0.00029856997,0.0023403023,5.3,47.1953125,10.3
34,0.07905375212430954,-106.22904296875,0.09060832858085632,-1.3532090759277344,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0068859607,0.0075307195,0.022031134,0.0014936922,0.0027465983,2.5031560107890984e-05,0.35127816,0.20703007,0.00014958113,0.0014149222,5.3,47.1953125,10.3
35,0.0797591581940651,-104.74384765625,0.09044597297906876,-1.3842626953125001,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0113255875,0.008515388,0.025214272,0.0036619029,0.007029667,2.2528404588229024e-05,0.34876108,0.21213229,-0.00032233185,0.0014587294,5.2,47.1953125,10.3
36,0.08049685508012772,-105.858564453125,0.09045709669589996,-1.373837127685547,0,1,0,1,1,0,1,1,1,1,0,0,False,0.00781118,0.007928473,0.023937011,0.0021046528,0.0035260855,2.0275563474569936e-05,0.35160184,0.21393953,-0.00041762524,0.0016773844,5.3,47.1953125,10.3
37,0.0800093412399292,-105.07126953125,0.09042292833328247,-1.3957830810546876,0,1,0,1,1,0,1,1,1,1,0,0,False,0.007826263,0.0068749255,0.020538734,0.0021574341,0.0040928866,1.8248007290821987e-05,0.34388784,0.20583859,-0.00032166584,0.0024603964,6.0,47.1953125,10.3
38,0.07969240844249725,-105.105869140625,0.0904458537697792,-1.3982374572753908,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0053904597,0.008040277,0.0222829,0.0003383327,0.0012136465,1.6423206398030745e-05,0.35125816,0.21401027,-0.00047976602,0.0015266942,5.6,47.1953125,10.2
39,0.07949414849281311,-105.30666015625,0.09042458236217499,-1.3897885131835936,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0061640367,0.008235506,0.023280974,0.0008926554,0.0016770681,1.4780885430809576e-05,0.35339805,0.21414787,0.00053753325,0.0031302564,5.2,47.1953125,10.3
40,0.07935830950737,-105.301904296875,0.09045900404453278,-1.3876402282714846,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0058801896,0.008758705,0.024404248,0.0005407666,0.0011876144,1.3302796560310526e-05,0.347268,0.21707499,-0.0005109725,0.0014724488,5.2,47.1953125,10.3
41,0.07949455827474594,-105.30892578125,0.09043966978788376,-1.3831582641601563,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0062026377,0.007986426,0.022572253,0.00086212874,0.0018259957,1.1972517313552089e-05,0.3479483,0.22174661,-0.0006122825,0.0016823501,5.3,47.1953125,10.3
42,0.0792420282959938,-105.302421875,0.09043587744235992,-1.3930033874511718,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0062227533,0.007866849,0.022417335,0.0009544229,0.0019669554,1.077526558219688e-05,0.34819695,0.20842092,-0.0009147809,0.0024725634,5.3,47.1953125,10.3
43,0.07925606518983841,-105.75466796875,0.09046820551156998,-1.3920851135253907,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0073130354,0.0071716714,0.021620115,0.0019641605,0.003417725,9.697739187686238e-06,0.3362947,0.21013463,-0.000680642,0.0019530527,5.8,47.1953125,10.3
44,0.07936328649520874,-105.292099609375,0.09046594798564911,-1.3880419921875,0,1,0,1,1,0,1,1,1,1,0,0,False,0.005954477,0.007022797,0.020445587,0.0010575245,0.002057025,8.727965268917615e-06,0.34332302,0.20979658,-0.0006732816,0.0015174312,6.8,47.1953125,10.2
45,0.07903636991977692,-105.229150390625,0.09044001251459122,-1.3845939636230469,0,1,0,1,1,0,1,1,1,1,0,0,False,0.005900952,0.0071807615,0.020661918,0.0011368032,0.0020157946,7.855168496462283e-06,0.34921604,0.20807298,0.0003733383,0.0017148808,4.9,47.1953125,10.3
46,0.0791713297367096,-105.8289453125,0.0904640257358551,-1.3931317138671875,0,1,0,1,0,0,1,1,1,1,0,0,False,0.0064527197,0.0073656626,0.021527763,0.0013824344,0.0024049182,7.069651564961533e-06,0.34998098,0.22123955,0.00044347034,0.0024850562,5.3,47.1953125,10.3
47,0.07974282652139664,-104.8147265625,0.090462327003479,-1.389032440185547,0,1,0,1,1,0,1,1,1,1,0,0,False,0.007202851,0.0062783165,0.018835273,0.0021494897,0.0037853194,6.362686326610856e-06,0.34285864,0.2022129,0.00035025273,0.0014063502,5.2,47.1953125,10.3
48,0.07956627011299133,-105.62990234375,0.09045711904764175,-1.39180908203125,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0069149197,0.0072228457,0.021126414,0.0015882613,0.0029299133,5.726417612095247e-06,0.3460006,0.2016008,0.00041379593,0.0023898766,5.3,47.1953125,10.3
49,0.0793500766158104,-105.408193359375,0.0904458612203598,-1.3896383666992187,0,1,0,1,1,0,1,1,1,1,0,0,False,0.0060574287,0.007563705,0.021810947,0.0011029422,0.0019708644,5.15377605552203e-06,0.34256858,0.20943987,-0.00064183574,0.0018598397,5.2,47.29052734375,10.3
