epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.8881470561027527,-0.02743133544921883,0.8658921718597412,0.0064907073974609375,0,0,0,0,0,0,1,1,1,1,0,0,False,0.05879259,0.025033541,0.10059322,0.026849844,0.04976852,0.0009000000427477062,-0.0077402983,0.029172681,0.008158561,0.0058516175,3.5,454.369873046875,7.6
1,0.84281325340271,0.030526123046874964,0.8632423877716064,0.023347396850585955,0,0,1,0,0,0,1,1,1,1,0,0,False,0.052009106,0.02399197,0.08798117,0.02115522,0.059027776,0.0008100000384729356,-0.02112759,0.0395673,0.0074325516,0.0013140297,4.1,454.369873046875,7.6
2,0.8310664296150208,0.035931396484375044,0.8616299033164978,0.026419754028320308,0,0,1,0,0,0,1,1,1,1,0,0,False,0.05614718,0.028041331,0.09895905,0.020759543,0.062297616,0.0007290000503417104,-0.03259694,0.04465516,0.015702534,0.0038505937,3.6,454.369873046875,7.6
3,0.8289376497268677,0.038352584838867165,0.8601097464561462,0.030692443847656237,0,0,0,0,0,0,1,1,1,1,0,0,False,0.04699814,0.023331318,0.085513264,0.023246296,0.044843227,0.0006561000715009868,-0.043194916,0.04879125,0.015702408,0.0039013766,3.3,454.369873046875,7.6
4,0.8417605757713318,0.03995254516601565,0.8588564395904541,0.03426475524902339,0,0,1,0,0,0,1,1,1,1,0,0,False,0.06927391,0.036520258,0.13974388,0.04050926,0.057283767,0.0005904900433961303,-0.053229235,0.052468397,0.008136282,0.005973878,3.0,454.3701171875,7.6
5,0.8251632452011108,0.04108459472656245,0.8583539724349976,0.033688354492187544,0,0,1,0,0,0,1,1,1,1,0,0,False,0.070743255,0.030356642,0.1065337,0.024621837,0.06944445,0.0005314410547725857,-0.06283833,0.05585374,0.01569948,0.00403775,4.0,454.3701171875,7.6
6,0.82830810546875,0.04188980102539064,0.8580530881881714,0.03234001159667965,0,0,0,0,0,0,1,1,1,1,0,0,False,0.075714454,0.03332288,0.13275325,0.03331848,0.064763,0.00047829695977270604,-0.07209796,0.0590219,0.00813458,0.0060990835,4.0,454.3701171875,7.6
7,0.8243086338043213,0.04119949340820317,0.8585752248764038,0.024133758544921835,0,0,0,0,0,0,1,1,1,1,0,0,False,0.036314268,0.017262744,0.06878928,0.017361112,0.030342493,0.0004304672533180565,-0.07625172,0.0615472,0.008132277,0.0061534634,3.0,454.3701171875,7.6
8,0.8962180614471436,0.04142158508300786,0.8591788411140442,0.015145492553710893,0,0,1,0,0,0,1,1,1,1,0,0,False,0.06776787,0.032512642,0.12559827,0.03358008,0.055711854,0.00038742052274756136,-0.07666238,0.06306559,0.015693564,0.0042316364,4.0,454.3701171875,7.6
9,0.840643048286438,0.04367378234863284,0.8596957921981812,0.007450637817382866,0,0,1,0,0,0,1,1,1,1,0,0,False,0.056032885,0.021330858,0.0937519,0.032709364,0.057221945,0.0003486784757114947,-0.07993177,0.0654788,0.015691292,0.0043039843,3.0,454.3701171875,7.6
10,0.8191496729850769,0.044304809570312464,0.8602040410041809,0.00018608093261718306,0,0,1,0,0,0,1,1,1,1,0,0,False,0.04971034,0.015867224,0.07332602,0.03396405,0.039004955,0.00031381062290165574,-0.0831028,0.067798786,0.00739346,0.002022616,4.0,454.3701171875,7.6
11,0.8472192883491516,0.044891357421875,0.860823929309845,-0.007302856445312589,0,0,1,0,0,0,1,1,1,1,0,0,False,0.06128058,0.024711842,0.106402315,0.03935185,0.05455778,0.0002824295632308349,-0.08615403,0.0700249,0.015694637,0.0039037853,3.2,454.3701171875,7.6
12,0.8382515907287598,0.04464843750000003,0.8613171577453613,-0.014453811645507741,0,0,0,0,0,0,1,1,1,1,0,0,False,0.037782736,0.011449912,0.052546475,0.022975989,0.039453767,0.00025418660952709616,-0.085196726,0.07152582,0.015693625,0.0039709955,3.8,454.3701171875,7.6
13,0.8396259546279907,0.046186599731445344,0.8618403673171997,-0.020044403076171946,0,0,0,0,0,0,1,1,1,1,0,0,False,0.035882793,0.01293563,0.056148816,0.019957257,0.032244038,0.00022876793809700757,-0.08745188,0.07338303,-0.00093866314,0.0012768939,3.6,454.3701171875,7.6
14,0.804419755935669,0.04678009033203123,0.8623310327529907,-0.025138549804687438,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03247999,0.013134009,0.05598383,0.016203701,0.029599866,0.00020589114428730683,-0.08962237,0.07507385,0.0073593,0.0030970909,3.4,454.3701171875,7.6
15,0.8060164451599121,0.046709136962890585,0.8627039790153503,-0.029985198974609384,0,0,0,0,0,0,1,1,1,1,0,0,False,0.03123096,0.010792981,0.0486134,0.016203701,0.028718043,0.00018530203378759326,-0.08998286,0.07630788,0.0073590605,0.003119915,4.1,454.3701171875,7.6
16,0.8054725527763367,0.04735908508300779,0.863050103187561,-0.03449356079101573,0,0,0,0,0,0,1,1,1,1,0,0,False,0.031557217,0.01093632,0.049100913,0.016203703,0.029184712,0.00016677183302817866,-0.090309165,0.07746205,0.0073588663,0.003141372,2.9,454.3701171875,7.6
17,0.8632712364196777,0.04768653869628903,0.8634392619132996,-0.03847076416015627,0,0,1,0,0,0,1,1,1,1,0,0,False,0.04589523,0.013060901,0.06293173,0.027777776,0.045960743,0.00015009464841568844,-0.091953516,0.07876326,-0.00021222621,0.005801088,4.0,454.37646484375,7.6
18,0.8101347088813782,0.0477603149414062,0.8637325763702393,-0.04225685119628908,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03623624,0.022743689,0.076444075,0.006944444,0.032883365,0.0001350851875031367,-0.09224224,0.079737425,0.0073584043,0.0031839728,3.5,454.37646484375,7.6
