epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.6937180161476135,0.5004000067710876,0.7014688849449158,0.49320000410079956,0,0,0,0,1,0,1,1,1,1,0,0,False,0.0067763,0.003638045,0.013385447,0.0035747704,0.004749161,0.0009000000427477062,0.25323084,0.008329439,0.009674967,0.0007572724,3.2,551.051025390625,10.0
1,0.6196186542510986,0.6872000098228455,0.7357609272003174,0.49320000410079956,0,1,1,0,1,0,1,1,1,1,0,0,False,0.041738912,0.030186925,0.08318809,0.00044458784,0.034009214,0.0008100000384729356,0.26496178,0.10328384,0.00382421,0.0038001835,3.6,551.051025390625,10.0
2,0.33536118268966675,0.8628000020980835,0.9531335830688477,0.5067999958992004,0,1,1,0,1,0,1,1,1,1,0,0,False,0.07651574,0.056445003,0.17399505,0.0090651065,0.06267063,0.0007290000503417104,0.19761303,0.22270024,0.005445845,0.0034542829,3.0,551.051025390625,10.0
3,0.15067318081855774,0.9535999894142151,1.1752853393554688,0.5120000243186951,0,1,1,0,0,0,1,1,1,1,0,0,False,0.041140594,0.028348722,0.082012504,0.005394686,0.03510872,0.0006561000715009868,0.1771432,0.3038864,-0.0016320049,0.0017972579,3.1,551.051025390625,10.0
4,0.08481215685606003,0.9843999743461609,1.4013350009918213,0.5163999795913696,0,1,1,0,1,0,1,1,1,1,0,0,False,0.037742186,0.02281758,0.06618524,0.0083545,0.039820723,0.0005904900433961303,0.161466,0.33785594,-0.0004083868,0.00069931307,3.1,551.051025390625,10.0
5,0.04771772399544716,0.9932000041007996,1.4582732915878296,0.5148000121116638,0,1,1,0,1,0,1,1,1,1,0,0,False,0.019746779,0.012373151,0.033306893,0.0004883333,0.026215078,0.0005314410547725857,0.16659556,0.35164595,-0.0013240841,0.00087489485,3.1,551.051025390625,10.0
6,0.027534326538443565,0.9995999932289124,1.5918793678283691,0.5091999769210815,0,1,1,0,1,0,1,1,1,1,0,0,False,0.025763562,0.022454852,0.0711412,0.0033331926,0.023455666,0.00047829695977270604,0.16611658,0.36983138,-0.0006470172,0.00042012,3.7,551.051025390625,10.0
7,0.017199931666254997,1.0,1.742232084274292,0.5052000284194946,0,1,1,0,1,0,1,1,1,1,0,0,False,0.008410532,0.0062288614,0.019356353,0.0014830931,0.007791078,0.0004304672533180565,0.16461328,0.3912586,-0.00018732203,0.00033344678,3.0,551.051025390625,10.0
8,0.014208211563527584,1.0,1.8070355653762817,0.5088000297546387,0,1,0,0,1,0,1,1,1,1,0,0,False,0.008495181,0.0061961547,0.016855868,0.0010889133,0.0077887774,0.00038742052274756136,0.16334663,0.40784085,-0.00020994658,0.00043678796,2.4,551.051025390625,10.0
9,0.012099589221179485,1.0,1.8726953268051147,0.5127999782562256,0,1,0,0,1,0,1,1,1,1,0,0,False,0.0062891976,0.005524075,0.015531484,0.0008541861,0.004130077,0.0003486784757114947,0.16238764,0.42777026,-0.0006930488,0.00052314176,1.9,551.051025390625,10.0
10,0.011082214303314686,1.0,1.9222677946090698,0.5080000162124634,0,1,0,0,1,0,1,1,1,1,0,0,False,0.005885027,0.005352694,0.015626378,0.0007863827,0.0038248696,0.00031381062290165574,0.16211861,0.4434181,-0.00057490583,0.000525371,3.0,551.051025390625,10.0
11,0.009465591982007027,1.0,1.9900559186935425,0.5131999850273132,0,1,0,0,1,0,1,1,1,1,0,0,False,0.004986993,0.004974147,0.014201222,0.00048252678,0.0028131893,0.0002824295632308349,0.16220021,0.46312982,-2.4729847e-05,0.00025820083,3.1,551.051025390625,10.0
