epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.8746799230575562,-0.08237464904785163,0.8428072333335876,0.01126968383789062,0,0,0,0,0,0,1,1,1,1,0,0,False,0.02871486,0.018076861,0.060848095,0.008719155,0.020268809,0.0009000000427477062,-0.007014386,0.030195571,0.026203085,0.0042003365,3.1,460.287841796875,8.3
1,0.8847490549087524,-0.08229118347167974,0.8417521715164185,0.010508117675781303,0,0,1,0,0,0,1,1,1,1,0,0,False,0.036240123,0.016913101,0.06127635,0.009312021,0.037037045,0.0008100000384729356,-0.0085678445,0.03193781,-0.007453228,0.001549756,2.8,460.287841796875,8.3
2,0.8839689493179321,-0.08651512145996088,0.8409379720687866,0.010432586669921862,0,0,0,0,0,0,1,1,1,1,0,0,False,0.015873518,0.009339068,0.031229084,0.0069444496,0.01203785,0.0007290000503417104,-0.009738575,0.03389915,0.016792543,0.0030791217,4.1,460.2880859375,8.3
3,0.8781562447547913,-0.0956222534179687,0.8402022123336792,0.010563354492187482,0,1,0,0,0,0,1,1,1,1,0,0,False,0.026720086,0.019222058,0.060603704,0.007039567,0.01646746,0.0006561000715009868,-0.010848309,0.035974015,0.016783077,0.0030713654,3.8,460.2880859375,8.3
4,0.8536655902862549,-0.10537040710449208,0.8395253419876099,0.0108019256591797,0,1,1,0,0,0,1,1,1,1,0,0,False,0.036534525,0.024456318,0.07959647,0.010473756,0.024502747,0.0005904900433961303,-0.011906636,0.038114816,-0.007504421,0.0019077113,3.6,460.2880859375,8.3
5,0.866443395614624,-0.11508430480957021,0.8388984203338623,0.011106414794921915,0,1,1,0,0,0,1,1,1,1,0,0,False,0.07261793,0.062452767,0.17939685,0.016562728,0.04113125,0.0005314410547725857,-0.012910919,0.040280156,0.02614807,0.0041431617,4.3,460.2880859375,8.3
6,0.8866747617721558,-0.12450942993164071,0.8383155465126038,0.01145645141601559,0,1,1,0,0,0,1,1,1,1,0,0,False,0.014033243,0.008047778,0.027299589,0.006263759,0.010589237,0.00047829695977270604,-0.013857385,0.042437952,-0.007490297,0.0015580857,3.1,460.2880859375,8.3
7,0.8692980408668518,-0.13354400634765629,0.8377721905708313,0.011841125488281201,0,1,1,0,0,0,1,1,1,1,0,0,False,0.029697608,0.017735751,0.061406586,0.009653013,0.022071322,0.0004304672533180565,-0.014743441,0.04456518,0.026132828,0.004176409,4.2,460.2880859375,8.3
8,0.8639248013496399,-0.14215240478515634,0.8372650146484375,0.01225387573242187,0,1,0,0,0,0,1,1,1,1,0,0,False,0.052278377,0.04574126,0.1310101,0.011812461,0.028105132,0.00038742052274756136,-0.015568324,0.046645854,0.016746245,0.0031157383,3.1,460.2880859375,8.3
9,0.8743102550506592,-0.15032646179199216,0.8367913365364075,0.012689743041992219,0,1,1,0,0,0,1,1,1,1,0,0,False,0.046338625,0.038215782,0.11267949,0.0122952815,0.028428977,0.0003486784757114947,-0.016332896,0.04866895,0.026120374,0.004230067,4.2,460.2880859375,8.3
