epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.30981871485710144,0.9244186282157898,0.17700974643230438,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,0.1350234,0.09639271,0.2860208,0.024207909,0.12870991,0.008999999798834325,0.1602473,1.9179759,-0.0065604057,0.030909814,2.1,13674.38671875,10.4
1,0.022665999829769135,1.0,2.5648052542237565e-05,1.0,0,0,1,0,1,0,1,1,1,1,0,0,False,0.05902958,0.052345783,0.15226598,3.6293115e-06,0.04520671,0.008099999651312828,0.27463055,2.3234057,-5.075064e-06,1.790977e-05,3.6,13674.38671875,10.4
2,4.37865310232155e-06,1.0,9.626801329432055e-07,1.0,0,0,1,0,1,0,1,1,1,1,0,0,False,3.98129e-05,2.6621388e-05,8.082246e-05,2.39907e-06,4.951043e-05,0.007289999350905419,0.32445878,2.4790425,-3.4673056e-07,7.3335207e-07,3.7,13674.38671875,10.4
3,8.231709784922714e-07,1.0,7.885725494816143e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,1.6582368e-05,1.4378086e-05,3.9707134e-05,1.5154237e-07,1.1978569e-05,0.006560999248176813,0.33514684,2.5330343,-3.5213841e-07,1.0712993e-06,3.8,13674.38671875,10.4
4,7.827081276445824e-07,1.0,7.849498047107772e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,1.9338799e-05,1.6779244e-05,4.628894e-05,2.6180015e-07,1.37709685e-05,0.005904899490997195,0.3384064,2.535619,-3.6123123e-07,1.1625161e-06,3.6,13674.38671875,10.4
5,7.767451393192459e-07,1.0,7.809904900568654e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,1.9609615e-05,1.6994289e-05,4.688422e-05,2.7590008e-07,1.3959056e-05,0.00531440949998796,0.3385415,2.5464156,-3.559863e-07,1.146525e-06,3.6,13674.38671875,10.4
6,7.801521633155062e-07,1.0,7.762224640828208e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,2.0299896e-05,1.7569173e-05,4.8473365e-05,2.9500217e-07,1.4450721e-05,0.004782968759536744,0.33830616,2.5428867,-3.4356984e-07,1.0882e-06,3.7,13674.38671875,10.4
7,7.733364100204199e-07,1.0,7.717004564256058e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,1.9948571e-05,1.7271745e-05,4.765126e-05,2.8725637e-07,1.4201034e-05,0.0043046717997640375,0.33753932,2.5386252,-3.5174807e-07,1.1319617e-06,3.6,13674.38671875,10.4
8,7.78334936057945e-07,1.0,7.675488404856878e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,2.0402033e-05,1.7649516e-05,4.869557e-05,2.9924203e-07,1.4525256e-05,0.0038742044940590858,0.33826202,2.5397646,-3.445527e-07,1.0978182e-06,3.7,13674.38671875,10.4
9,7.554069156867627e-07,1.0,7.638743113602686e-07,1.0,0,0,0,0,1,0,1,1,1,1,0,0,False,1.8886263e-05,1.6374806e-05,4.5172634e-05,2.6223077e-07,1.3446997e-05,0.003486784128472209,0.33876002,2.5445917,-3.2582832e-07,1.0054655e-06,3.6,13674.38671875,10.4
