epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,6.5093512535095215,0.09200000017881393,5.791172027587891,0.10999999940395355,0,0,0,0,0,0,1,1,1,1,0,0,False,7.5112176,6.4184628,20.444166,1.4663169,4.7324734,0.0009000000427477062,0.017534858,0.120783344,-0.22769141,1.0840536,2.6,915.322021484375,13.0
1,4.88381290435791,0.1979999989271164,5.267813682556152,0.11100000143051147,0,0,1,0,0,0,1,1,1,1,0,0,False,6.020071,5.502347,22.321651,1.4847289,3.8757758,0.0008100000384729356,0.02029676,0.12755689,0.059554543,0.19421782,2.2,915.322021484375,13.0
2,3.9602551460266113,0.27000001072883606,5.234883785247803,0.10100000351667404,0,1,1,0,0,0,1,1,1,1,0,0,False,2.0666628,1.7246836,6.4778447,0.4535946,1.4141436,0.0007290000503417104,0.019090723,0.12681907,0.06449012,0.25854763,2.9,915.322021484375,13.0
3,3.4017586708068848,0.3199999928474426,5.332729339599609,0.11299999803304672,0,1,1,0,0,1,1,1,1,1,0,0,False,1.680487,1.3937128,4.8605647,0.3240094,1.0762315,0.0006561000715009868,0.017660815,0.12863716,0.08398981,0.1415615,2.9,915.322021484375,13.0
4,3.1061720848083496,0.32499998807907104,5.147046089172363,0.11500000208616257,0,1,1,0,0,0,1,1,1,1,0,0,False,1.1969866,1.0340145,3.9309916,0.26418105,0.8141993,0.0005904900433961303,0.018604819,0.13028036,0.079998285,0.1462236,2.9,915.322021484375,13.0
5,3.018153429031372,0.3269999921321869,5.233980178833008,0.1080000028014183,0,1,1,0,0,0,1,1,1,1,0,0,False,4.225349,3.548338,14.499887,1.2028056,3.1125102,0.0005314410547725857,0.018672276,0.13151816,0.046667155,0.14324607,2.9,915.322021484375,13.0
6,2.8836371898651123,0.3499999940395355,5.422400951385498,0.10700000077486038,0,1,1,0,0,0,1,1,1,1,0,0,False,0.8263256,0.8904451,3.4487536,0.08732204,0.59261835,0.00047829695977270604,0.017689943,0.13158831,0.07819902,0.13325147,2.9,915.322021484375,13.0
7,2.8149795532226562,0.3709999918937683,5.7884111404418945,0.10999999940395355,0,1,1,0,0,0,1,1,1,1,0,0,False,0.8616926,0.993044,3.836853,0.085601024,0.5871874,0.0004304672533180565,0.016316961,0.13167652,0.09088116,0.13988625,2.9,915.322021484375,13.0
8,2.7778358459472656,0.39800000190734863,6.330484390258789,0.10899999737739563,0,1,1,0,0,0,1,1,1,1,0,0,False,2.1528065,2.049752,7.5465264,0.37663987,1.3768349,0.00038742052274756136,0.014707403,0.13171813,1.2092353,5.212793,2.9,915.322021484375,13.0
9,2.6172118186950684,0.4259999990463257,7.0334649085998535,0.11500000208616257,0,1,1,0,0,0,1,1,1,1,0,0,False,1.0957745,1.3350697,5.17716,0.11634889,0.6807854,0.0003486784757114947,0.0125676375,0.13187493,0.08540977,0.36408004,2.9,915.322021484375,13.0
10,2.406435012817383,0.4519999921321869,7.777427673339844,0.11800000071525574,0,1,1,0,0,0,1,1,1,1,0,0,False,1.117369,1.4051325,5.4418178,0.12937443,0.6224408,0.00031381062290165574,0.010505323,0.1320939,0.15000977,0.40254912,3.0,915.322021484375,13.0
11,2.1669440269470215,0.4699999988079071,8.32605266571045,0.11299999803304672,0,1,1,0,0,0,1,1,1,1,0,0,False,2.1413543,2.0684438,7.7544627,0.39484617,1.3679593,0.0002824295632308349,0.008287845,0.13253927,0.29099172,1.5957135,2.9,915.322021484375,13.0
12,1.9668041467666626,0.5059999823570251,8.532166481018066,0.11900000274181366,0,1,1,0,0,0,1,1,1,1,0,0,False,1.1812981,1.3017919,5.075232,0.15503131,0.74073493,0.00025418660952709616,0.0066037946,0.13294062,0.0634287,0.21777295,2.9,915.322021484375,13.0
13,1.7300779819488525,0.531000018119812,8.531594276428223,0.12099999934434891,0,1,1,0,0,0,1,1,1,1,0,0,False,1.4452602,1.43975,5.4083977,0.2389074,0.90292144,0.00022876793809700757,0.0049713724,0.13327299,0.1006852,0.2280407,3.6,915.322021484375,13.0
14,1.5209888219833374,0.5479999780654907,8.49179744720459,0.11999999731779099,0,1,1,0,0,0,1,1,1,1,0,0,False,7.0940337,5.679452,19.570837,1.5138028,4.922943,0.00020589114428730683,0.0038413212,0.13348845,0.056868196,0.1602415,3.6,915.322021484375,13.1
15,1.4692069292068481,0.578000009059906,8.397494316101074,0.11900000274181366,0,1,1,0,0,0,1,1,1,1,0,0,False,1.6166997,1.5152327,5.7309623,0.30578437,1.0570292,0.00018530203378759326,0.0028206245,0.13364038,0.058381844,0.29855552,2.9,915.322021484375,13.1
16,1.3375005722045898,0.6010000109672546,8.326705932617188,0.11500000208616257,0,1,1,0,0,0,1,1,1,1,0,0,False,0.8878636,1.0919248,4.2256303,0.10738776,0.4509807,0.00016677183302817866,0.0020395294,0.13378504,0.085143976,0.18400139,4.0,915.322021484375,13.1
17,1.276343584060669,0.6200000047683716,8.074014663696289,0.1080000028014183,0,1,1,0,0,0,1,1,1,1,0,0,False,1.1993585,1.2143047,4.593736,0.19879399,0.71759504,0.00015009464841568844,0.000919275,0.13281916,0.10213017,0.33556804,2.9,915.322021484375,13.1
18,1.2687913179397583,0.6129999756813049,7.773094654083252,0.11100000143051147,0,1,0,0,0,0,1,1,1,1,0,0,False,2.426444,1.9943682,7.309573,0.5155453,1.7763991,0.0001350851875031367,-1.7678738e-05,0.13484266,0.017240217,0.21663411,2.9,915.322021484375,13.1
19,1.406760811805725,0.6179999709129333,7.763288497924805,0.09600000083446503,0,1,1,0,0,0,1,1,1,1,0,0,False,9.002692,6.9732823,28.33248,2.1678085,7.3077145,0.00012157666351413355,0.0003044769,0.13510373,0.017608153,0.1643683,3.0,915.322021484375,13.1
20,1.3340868949890137,0.625,7.796180248260498,0.09799999743700027,0,1,1,0,0,0,1,1,1,1,0,0,False,2.9642909,2.4097455,8.20316,0.68918455,2.0767102,0.00010941899454337544,0.00035539866,0.13506593,0.060742978,0.15236077,2.9,915.322021484375,13.1
21,1.303747534751892,0.625,7.875364780426025,0.10499999672174454,0,1,1,0,0,0,1,1,1,1,0,0,False,5.358389,4.497703,17.654745,1.2413412,3.815487,9.847709443420172e-05,0.00043517054,0.13461885,0.048840236,0.20710965,2.9,915.322021484375,13.1
22,1.3541127443313599,0.6140000224113464,7.766455173492432,0.10700000077486038,0,1,1,0,0,0,1,1,1,1,0,0,False,2.8093975,2.4099214,9.306555,0.7097872,1.9031539,8.862938630045391e-05,3.2246113e-05,0.13454092,0.015419409,0.23754306,2.9,915.322021484375,13.1
23,1.334588885307312,0.6190000176429749,7.766100883483887,0.11400000005960464,0,1,1,0,0,0,1,1,1,1,0,0,False,8.644558,7.099094,24.608492,1.8864167,6.3290815,7.976644701557234e-05,-0.00039609225,0.1346881,0.048273403,0.20243405,2.9,915.322021484375,13.1
24,1.2858922481536865,0.6320000290870667,7.702230453491211,0.10899999737739563,0,1,1,0,0,0,1,1,1,1,0,0,False,1.0798981,0.98357797,3.7410173,0.15258813,0.80259216,7.178980231401511e-05,-0.0005698681,0.13480432,0.023644669,0.19038628,2.9,915.322021484375,13.1
25,1.294223666191101,0.6380000114440918,7.677867412567139,0.1080000028014183,0,1,0,0,0,0,1,1,1,1,0,0,False,0.949125,0.8929138,3.3643155,0.13821916,0.6543601,6.461082011810504e-05,-0.00065234303,0.13481185,0.06532604,0.25387534,2.9,915.322021484375,13.1
26,1.294033169746399,0.6399999856948853,7.6597795486450195,0.10400000214576721,0,1,0,0,0,0,1,1,1,1,0,0,False,1.0432575,0.9815076,3.7957857,0.17660129,0.6887027,5.8149741380475466e-05,-0.00072890223,0.13481462,0.05358539,0.26482216,2.9,915.322021484375,13.1
27,1.2939971685409546,0.6430000066757202,7.646854400634766,0.10100000351667404,0,1,0,0,0,0,1,1,1,1,0,0,False,0.9556455,0.9280873,3.578291,0.13293396,0.65555274,5.233476658759173e-05,-0.00080325303,0.13481693,0.045901045,0.15585814,2.9,915.322021484375,13.1
28,1.3373918533325195,0.6470000147819519,7.648285865783691,0.0989999994635582,0,1,1,0,0,0,1,1,1,1,0,0,False,0.86783415,0.76838326,2.8947828,0.15347381,0.5928513,4.7101289601414466e-05,-0.0008789793,0.13482031,0.037495676,0.14998709,2.9,915.322021484375,13.1
29,1.2959973812103271,0.6539999842643738,7.630048751831055,0.09799999743700027,0,1,1,0,0,0,1,1,1,1,0,0,False,1.0373555,0.8998957,3.4005828,0.17322311,0.7412796,4.239116096869111e-05,-0.00096356124,0.1348351,0.04108993,0.14572354,2.9,915.322021484375,13.1
30,1.3100883960723877,0.656000018119812,7.604666709899902,0.09700000286102295,0,1,1,0,0,0,1,1,1,1,0,0,False,0.95970315,0.87073994,3.3817933,0.1583251,0.6315335,3.815204618149437e-05,-0.0010341018,0.13483828,0.030393936,0.09243635,2.9,915.322021484375,13.1
