epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,0.1421719193458557,0.1967500001192093,0.09222683310508728,0.2029999941587448,0,0,0,0,0,0,1,1,1,1,0,0,False,0.022589592,0.033723667,0.11907312,0.0017379349,0.008310107,0.008999999798834325,-0.17379461,0.3263161,-0.0010376482,0.0015525327,5.9,9.721435546875,8.2
1,0.08866845816373825,0.19824999570846558,0.08561836183071136,0.20100000500679016,0,0,1,0,0,0,1,1,1,1,0,0,False,0.0030091784,0.004695817,0.018062342,7.54529e-05,0.0009456769,0.008099999651312828,-0.23575844,0.37174878,0.00045963484,0.00089270354,4.5,9.721435546875,8.2
2,0.08510735630989075,0.19762499630451202,0.08422162383794785,0.19499999284744263,0,0,0,0,0,0,1,1,1,1,0,0,False,0.0010800303,0.0016084774,0.006199363,2.5500558e-05,0.0003382766,0.007289999350905419,-0.25817668,0.39402547,0.00028433235,0.0005547454,5.6,9.721435546875,8.2
3,0.08410437405109406,0.19587500393390656,0.08366499096155167,0.20649999380111694,0,0,0,0,0,0,1,1,1,1,0,0,False,0.0007197768,0.0011571422,0.004517622,1.4508703e-05,0.00023308296,0.006560999248176813,-0.2681778,0.40666342,4.4187524e-05,0.00039552493,5.5,9.721435546875,8.2
4,0.08408191800117493,0.19824999570846558,0.08339426666498184,0.1940000057220459,0,0,0,0,0,0,1,1,1,1,0,0,False,0.0006743946,0.0011351341,0.004413837,9.409284e-06,0.00016993846,0.005904899490997195,-0.27376115,0.41660118,3.004649e-05,0.00032465582,5.7,9.721435546875,8.2
5,0.08361060917377472,0.19900000095367432,0.083222396671772,0.20499999821186066,0,0,0,0,0,0,1,1,1,1,0,0,False,0.00043760933,0.00063472934,0.0024260674,6.034499e-06,0.00013535829,0.00531440949998796,-0.27747855,0.42411074,0.00040808143,0.00061928434,5.7,9.721435546875,8.2
6,0.08382999151945114,0.20000000298023224,0.0831221491098404,0.19550000131130219,0,0,0,0,0,0,1,1,1,1,0,0,False,0.00045225697,0.00069952855,0.0026101458,4.285349e-06,0.000105841784,0.004782968759536744,-0.27997297,0.4298191,0.00043824143,0.00054987584,5.6,9.721435546875,8.2
7,0.08323831856250763,0.20087499916553497,0.08306485414505005,0.1850000023841858,0,0,0,0,0,0,1,1,1,1,0,0,False,0.0005416077,0.00085304386,0.003109214,2.9215107e-06,0.000115813426,0.0043046717997640375,-0.28172925,0.43416116,0.0006199644,0.0006634348,5.6,9.721435546875,8.2
8,0.08369235694408417,0.2056249976158142,0.08303266763687134,0.1875,0,0,0,0,1,0,1,1,1,1,0,0,False,0.00024352375,0.0003574908,0.0013654965,2.9608248e-06,7.7865545e-05,0.0038742044940590858,-0.28301305,0.43747705,0.00038373662,0.0003739484,5.7,9.721435546875,8.2
9,0.0835290178656578,0.2071249932050705,0.08301287889480591,0.1889999955892563,0,0,0,0,1,0,1,1,1,1,0,0,False,0.00024108062,0.00034375596,0.0013085452,2.4904668e-06,8.511869e-05,0.003486784128472209,-0.283985,0.44001612,0.00020024936,0.00046596336,5.7,9.721435546875,8.2
10,0.08363822102546692,0.20412500202655792,0.0829927921295166,0.19099999964237213,0,0,0,0,0,0,1,1,1,1,0,0,False,0.00035928233,0.0005507064,0.0020295405,2.4338788e-06,9.709936e-05,0.003138105757534504,-0.28475505,0.44195965,0.00031520854,0.0004582683,5.5,9.721435546875,8.2
