epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,loss_oscillation,dying_relu,gradient_vanish,gradient_explode,decrease_acc_count,increase_loss_count,cons_mean_weight_count,cons_std_weight_count,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage
0,1.3808947801589966,nan,1.388203740119934,nan,0,0,0,0,1,0,1,1,1,1,0,0,False,0.026717395,0.03369862,0.10914543,0.0015690956,0.009892929,0.0009000000427477062,0.12788685,0.017902508,-0.0012223215,0.02199038,24.0,91.16796875,13.4
1,1.370061993598938,nan,1.3875551223754883,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.033477332,0.039604407,0.1320666,0.0026390718,0.015133113,0.0008100000384729356,0.1301586,0.025514185,-8.076782e-05,0.019629017,23.4,91.16796875,13.4
2,1.3556878566741943,nan,1.389064908027649,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.027056366,0.02232361,0.0820662,0.005236565,0.018710531,0.0007290000503417104,0.13261637,0.035342146,-1.9475641e-05,0.010109659,23.3,91.16796875,13.4
3,1.3298321962356567,nan,1.3969918489456177,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.039213717,0.028171534,0.093484744,0.00600969,0.03039542,0.0006561000715009868,0.13544933,0.046774514,-0.0013322738,0.020545363,23.3,91.16796875,13.4
4,1.3292291164398193,nan,1.4145307540893555,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.023721047,0.010939617,0.036899555,0.005038127,0.024243291,0.0005904900433961303,0.13849017,0.059693553,-0.0015437717,0.022368206,23.4,91.16796875,13.4
5,1.3138500452041626,nan,1.4266424179077148,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03077281,0.023378195,0.07990053,0.0037360182,0.02224877,0.0005314410547725857,0.14025427,0.06684761,-0.00080503884,0.021507977,23.4,91.16796875,13.4
6,1.3234447240829468,nan,1.4359300136566162,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.023023788,0.015792523,0.056162238,0.0034455007,0.01822662,0.00047829695977270604,0.14124133,0.07170349,0.001244907,0.016700732,23.4,91.16796875,13.4
7,1.3065718412399292,nan,1.441687822341919,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.029374246,0.014387256,0.0517447,0.0070125186,0.030365266,0.0004304672533180565,0.1419811,0.07545251,0.0024296576,0.025547415,23.5,91.16796875,13.4
8,1.3039175271987915,nan,1.4467025995254517,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.033051327,0.019886073,0.058122728,0.0036050898,0.037598036,0.00038742052274756136,0.14280711,0.07865781,0.00093501154,0.011499703,23.9,91.16796875,13.4
9,1.3342393636703491,nan,1.448570966720581,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.043000814,0.023306342,0.07592505,0.0067159967,0.04229413,0.0003486784757114947,0.1431575,0.080161035,8.94387e-05,0.01218568,23.3,91.16796875,13.4
10,1.3071026802062988,nan,1.4524017572402954,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.026216518,0.017833773,0.061406355,0.0028562876,0.02187118,0.00031381062290165574,0.14356788,0.08207992,-0.0004699418,0.015460387,23.3,91.16796875,13.4
11,1.2754441499710083,nan,1.452871561050415,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.029709961,0.012870121,0.048797734,0.0071743242,0.034607947,0.0002824295632308349,0.14382312,0.082949586,-0.00053713605,0.014603061,23.3,91.16796875,13.4
12,1.2736185789108276,nan,1.453598141670227,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.03227719,0.015906157,0.060957026,0.0060710907,0.033159107,0.00025418660952709616,0.14420515,0.08418793,0.0003711393,0.015193,23.4,91.16796875,13.4
13,1.2630014419555664,nan,1.4542210102081299,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.036760636,0.016522331,0.06388978,0.008984333,0.038658075,0.00022876793809700757,0.14454795,0.08525717,-0.0016651528,0.022777075,23.4,91.16796875,13.4
14,1.2993093729019165,nan,1.456446647644043,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03422486,0.020832969,0.06696405,0.0051572737,0.0378642,0.00020589114428730683,0.14483675,0.08652918,-0.001760104,0.022341039,23.3,91.16796875,13.4
15,1.2780972719192505,nan,1.4573009014129639,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.030430948,0.015488779,0.057351217,0.0045938343,0.03349109,0.00018530203378759326,0.14495975,0.08724804,-0.0007045622,0.009350981,23.3,91.16796875,13.4
16,1.2824190855026245,nan,1.4569447040557861,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.0217237,0.0107715875,0.038903855,0.003989138,0.025953371,0.00016677183302817866,0.14505468,0.08752122,-0.0018616046,0.018715288,23.3,91.16796875,13.4
17,1.3004822731018066,nan,1.4566833972930908,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.018095557,0.010312573,0.03268252,0.0026698292,0.017631501,0.00015009464841568844,0.14515994,0.08769573,0.000121499994,0.014669232,23.3,91.16796875,13.4
18,1.2868057489395142,nan,1.4562689065933228,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02139366,0.010555237,0.038961537,0.003573018,0.023330556,0.0001350851875031367,0.1452726,0.08791852,0.0004233403,0.019607088,23.3,91.16796875,13.4
19,1.278363823890686,nan,1.4564344882965088,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.020667221,0.008809732,0.031365078,0.0055340193,0.023445696,0.00012157666351413355,0.14533272,0.08818257,0.00086097093,0.01887257,23.3,91.16796875,13.4
20,1.297745943069458,nan,1.4569494724273682,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.030945977,0.020725666,0.06307311,0.0029560374,0.029641133,0.00010941899454337544,0.14543673,0.08863483,0.0030399063,0.02753527,23.3,91.16796875,13.4
21,1.2918473482131958,nan,1.4577240943908691,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.02676331,0.017560214,0.06639391,0.0073604947,0.022613896,9.847709443420172e-05,0.14555092,0.08925485,-0.0014024262,0.015152375,23.4,91.16796875,13.4
22,1.2935900688171387,nan,1.4577847719192505,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.02712205,0.015933853,0.05131155,0.004765622,0.031711295,8.862938630045391e-05,0.14559032,0.08942867,-0.00042474148,0.016425196,24.0,91.16796875,13.4
23,1.2912477254867554,nan,1.4580127000808716,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.03143133,0.018726557,0.065699816,0.0046935477,0.034190804,7.976644701557234e-05,0.14561561,0.08961556,0.0007401014,0.01432682,23.3,91.16796875,13.4
24,1.3073174953460693,nan,1.4582706689834595,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.024554288,0.01424276,0.046999842,0.003155692,0.024441712,7.178980231401511e-05,0.14567585,0.0897672,0.0017878361,0.02211227,23.3,91.16796875,13.4
25,1.286251187324524,nan,1.458786129951477,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.023029495,0.013062911,0.04656348,0.0028539803,0.024789877,6.461082011810504e-05,0.14568318,0.0899391,-0.00031740376,0.011423707,23.4,91.16796875,13.4
26,1.266994595527649,nan,1.459579348564148,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.0328075,0.01923642,0.06671865,0.0046658744,0.03381192,5.8149741380475466e-05,0.14574441,0.090283245,-0.0002925853,0.013333875,23.4,91.16796875,13.4
27,1.2898778915405273,nan,1.4596145153045654,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02643685,0.017775718,0.06926103,0.0038274324,0.025390381,5.233476658759173e-05,0.14573202,0.09033023,-0.00034850914,0.018425647,23.3,91.16796875,13.4
28,1.2988945245742798,nan,1.4595117568969727,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.019960092,0.010691484,0.0324046,0.0041319216,0.02030475,4.7101289601414466e-05,0.14571598,0.09034461,0.0004797876,0.021049626,23.3,91.16796875,13.4
29,1.294235348701477,nan,1.4597713947296143,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.025318917,0.013027446,0.050109245,0.0043244604,0.027184963,4.239116096869111e-05,0.14574763,0.09048857,0.0028158922,0.026813593,23.3,91.16796875,13.4
30,1.2706679105758667,nan,1.460089921951294,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.019808047,0.010766022,0.036419064,0.004937916,0.020086326,3.815204618149437e-05,0.14578572,0.09065506,-0.00022798109,0.021921728,23.3,91.16796875,13.4
31,1.296321153640747,nan,1.4603526592254639,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.022161227,0.013448786,0.046889834,0.0043625655,0.02213777,3.4336842873017304e-05,0.14580593,0.09076532,0.00035805104,0.01319364,23.3,91.16796875,13.4
32,1.2854079008102417,nan,1.4604514837265015,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.022752376,0.010252781,0.03662966,0.0047241063,0.023888439,3.0903160222806036e-05,0.14581862,0.09082313,0.0003074811,0.01229567,23.3,91.16796875,13.4
33,1.3084919452667236,nan,1.4603478908538818,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03150909,0.017595863,0.062661916,0.004955094,0.035548706,2.7812844200525434e-05,0.14583316,0.090860054,0.00014562017,0.014997813,23.3,91.16796875,13.4
34,1.287841796875,nan,1.4603456258773804,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02898798,0.017752793,0.057494186,0.003288276,0.0319647,2.5031560107890984e-05,0.14585152,0.09091915,-0.000696738,0.0112062,19.1,91.16796875,13.4
35,1.3035234212875366,nan,1.4603825807571411,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.023621155,0.012606718,0.041710984,0.0032555389,0.02199024,2.2528404588229024e-05,0.14586498,0.09097691,-0.00019906895,0.015441832,11.5,91.16796875,13.4
36,1.2720136642456055,nan,1.4605201482772827,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03476447,0.016027752,0.061257757,0.0066002076,0.040052984,2.0275563474569936e-05,0.1458991,0.09108695,-0.0012170841,0.022666866,23.4,91.16796875,13.4
37,1.3036167621612549,nan,1.4606398344039917,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.030054128,0.022867436,0.07620686,0.002887827,0.021819875,1.8248007290821987e-05,0.14592361,0.09117302,-0.00035060575,0.0176556,24.1,91.16796875,13.4
38,1.2664827108383179,nan,1.4606915712356567,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.04041199,0.022566712,0.075030446,0.0064321524,0.036349103,1.6423206398030745e-05,0.14593312,0.091217674,0.0006427388,0.011272195,23.4,91.16796875,13.4
39,1.3043828010559082,nan,1.460658073425293,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.025114512,0.01361151,0.040653843,0.0027540943,0.029801507,1.4780885430809576e-05,0.14593227,0.09122159,-0.00056976,0.01638935,23.4,91.16796875,13.4
40,1.2823455333709717,nan,1.4606430530548096,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.022001615,0.011494568,0.04808485,0.0054789404,0.021589953,1.3302796560310526e-05,0.14593256,0.09124497,0.001010522,0.01373982,23.4,91.16796875,13.4
41,1.2957898378372192,nan,1.4607738256454468,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02501398,0.015802706,0.06236316,0.00418135,0.020185813,1.1972517313552089e-05,0.14594443,0.09131149,0.0002753553,0.015356621,23.3,91.16796875,13.4
42,1.2803435325622559,nan,1.460866093635559,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02416594,0.009804236,0.03725818,0.0053861598,0.027398415,1.077526558219688e-05,0.14595254,0.091358505,-0.0012147531,0.015756013,23.3,91.16796875,13.4
43,1.304445743560791,nan,1.460870623588562,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.02689814,0.015204575,0.058094542,0.0023472651,0.03160749,9.697739187686238e-06,0.14595646,0.09137462,0.0012618382,0.023458928,23.4,91.16796875,13.4
44,1.287428617477417,nan,1.4608681201934814,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.025663873,0.018918622,0.06911481,0.0033332652,0.0197182,8.727965268917615e-06,0.14595985,0.091390625,0.00045574363,0.011073182,23.3,91.16796875,13.4
45,1.282042384147644,nan,1.46083664894104,nan,0,0,0,0,0,0,1,1,1,1,0,0,False,0.031024123,0.020186417,0.06848962,0.0030066627,0.03187347,7.855168496462283e-06,0.14596184,0.09139717,-0.0006811198,0.010313345,23.3,91.16796875,13.4
46,1.2927402257919312,nan,1.4607897996902466,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.03530184,0.018955614,0.057078507,0.0031154065,0.04336406,7.069651564961533e-06,0.1459639,0.09139533,-0.00067479874,0.011864519,23.3,91.16796875,13.4
47,1.3221631050109863,nan,1.460718035697937,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.0354537,0.019661818,0.06914546,0.007830297,0.033119645,6.362686326610856e-06,0.14596207,0.09138436,0.0024610385,0.029719586,23.3,91.16796875,13.4
48,1.2935255765914917,nan,1.4607070684432983,nan,0,0,1,0,0,0,1,1,1,1,0,0,False,0.029850552,0.015612562,0.055482198,0.0038757646,0.032556236,5.726417612095247e-06,0.14596207,0.09138784,-0.00014282917,0.010460246,23.4,91.16796875,13.4
